GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
20000,Kansas,28,"        Apparel, leather, and allied product manufacturing",66.1,64,71.4,46.4,40.3,43,41.6,36.8,39.8,34.2,12.6,14.7
20000,Kansas,29,        Paper manufacturing,132.2,136.8,184.9,239.2,200.8,220.5,237,208.8,217.7,226.9,263.6,252.9
20000,Kansas,30,        Printing and related support activities,828.4,851.6,953.5,943.8,802.4,802.6,829.4,836.1,837.2,839.4,691.3,705.7
20000,Kansas,31,        Petroleum and coal products manufacturing,1710.1,3097,3817.3,2509.8,3827.2,3646.4,3457.8,3672.9,4169.7,4036.9,3472,2611.6
20000,Kansas,32,        Chemical manufacturing,2101.6,2148.6,1677,1412.5,1488.8,1630.6,1757.5,1908.8,1694.7,1706.4,1840.3,1865.9
20000,Kansas,33,        Plastics and rubber products manufacturing,864.2,881.1,892.9,907.6,890.8,955.6,954.4,973.8,1122.5,865.7,730.1,751.1
21000,Kentucky,2,  Private industries,146431.1,148874.8,151449.4,155225.2,155837.6,157647.2,159390,161653.6,163623.5,168675.8,164387.3,173659.4
21000,Kentucky,12,    Manufacturing,29857.4,30027.6,32817.5,34572.7,34032.4,33297.2,33041.2,34623.7,34521.8,37058.2,35394.1,38397.6
21000,Kentucky,14,        Wood product manufacturing,504.9,571.9,569.7,523.7,484.3,534.5,547.6,572,534.3,563.5,517.4,388.5
21000,Kentucky,15,        Nonmetallic mineral product manufacturing,607.2,633.1,754.4,856.3,776.7,758.5,729,905.6,839.1,797.3,756.8,797.5
21000,Kentucky,16,        Primary metal manufacturing,1547.6,1572.7,2027.6,2606.3,2736.1,3294.8,3515.2,3044.5,2444.6,2897.9,2464.1,2290.9
21000,Kentucky,17,        Fabricated metal product manufacturing,1652.5,1784.2,1810.3,1830.3,1890.6,1927.7,1805.2,2048.3,2197.5,2170.2,1946.5,2149.6
21000,Kentucky,18,        Machinery manufacturing,1701.3,2035.1,1848.7,1777,1877.7,1873.8,1555.5,1892.6,1817.8,2013.6,1858.6,2173.9
21000,Kentucky,19,        Computer and electronic product manufacturing,886.8,1074.9,1150.6,1037,1328.5,1336.7,1595.9,1196.3,963,1018.8,885.4,863.6
21000,Kentucky,20,"        Electrical equipment, appliance, and component manufacturing",1450.9,1369.3,1438.5,1685.3,1413.1,1549.6,1310.5,1599.2,1919.5,1830.8,1996.2,2380.6
21000,Kentucky,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",4962.6,5412.1,6063.7,5877,6585.2,6577.1,6843.6,6955.9,6895.6,7678.5,6904.6,8759.7
21000,Kentucky,22,        Other transportation equipment manufacturing,642.2,469.6,447,509.3,472.7,502.3,589.1,579.7,516,538.9,481.4,466.3
21000,Kentucky,23,        Furniture and related product manufacturing,239.6,230.6,224.4,253.9,291.2,287.7,261.1,271.5,273.5,231.9,258.5,288.1
21000,Kentucky,24,        Miscellaneous manufacturing,370.1,360.8,357.2,326.8,389.6,320.7,361.1,364.9,327,390.8,378.7,433.8
21000,Kentucky,26,        Food and beverage and tobacco product manufacturing,5856.2,6258.7,6693.2,6708.3,6665.4,6362,6126.6,6743,6838,7392.9,7994.2,8340.7
21000,Kentucky,27,        Textile mills and textile product mills,106.7,91.3,116.9,143.7,164.7,178.2,170.3,181.4,156,140.9,140.5,145
21000,Kentucky,28,"        Apparel, leather, and allied product manufacturing",96.1,87.2,82.8,77.6,63.9,52.2,46.7,51.5,51,48,41,57
21000,Kentucky,29,        Paper manufacturing,1392.3,1232,1345.2,1269.9,1496.8,1351.2,1481.7,1052.5,1398.7,1133.9,1169.2,1194.1
21000,Kentucky,30,        Printing and related support activities,869.2,893,726.9,765,753.4,723.5,708.6,694.1,672.1,637.9,527.2,494.2
21000,Kentucky,31,        Petroleum and coal products manufacturing,2222.1,1542.2,2072.9,3349.3,2620.5,2339.6,1684.2,2241.4,2957.7,3051.2,1469.8,1497
21000,Kentucky,32,        Chemical manufacturing,3715.9,3198.1,3746.2,3803.7,2709,1843.4,1970,2420.6,2003.7,2629,2926,2921.2
21000,Kentucky,33,        Plastics and rubber products manufacturing,1236,1217.3,1341.3,1302.1,1344.3,1577.2,1651.1,1654.4,1718.7,1883.4,1759.2,1851.8
22000,Louisiana,2,  Private industries,219337.8,207370.7,208660.6,202951.3,210812.6,208974.2,204350.3,208997.2,212812,212561.2,193966.4,196963.7
22000,Louisiana,12,    Manufacturing,65782.8,53842.8,52355.4,46675.9,52568.3,49325.6,46946.8,51397.2,52465.7,52407.7,40553.4,39032.9
22000,Louisiana,14,        Wood product manufacturing,483.2,477.5,588,606.3,529,533.8,622.4,647.8,695.6,538.8,740.9,746.2
22000,Louisiana,15,        Nonmetallic mineral product manufacturing,631,653.7,563.4,630.7,617.6,598.9,551.9,561.4,558.2,524.7,530.2,488.9
22000,Louisiana,16,        Primary metal manufacturing,306.5,502.9,561.1,501.4,433.1,631.5,533.2,539.1,607.6,611,632.1,445.8
22000,Louisiana,17,        Fabricated metal product manufacturing,1413.2,1579.4,1986.7,2037.5,2055.5,1771,1508,1514.6,1618.4,1678.7,1362.7,1410.3
22000,Louisiana,18,        Machinery manufacturing,1881.5,1969.5,1778.2,1775.2,2423.2,1724.4,1432.5,1449.4,1590.9,1549.3,1098.1,1197.6
22000,Louisiana,19,        Computer and electronic product manufacturing,264.9,264.5,249.1,230.5,232.2,251.2,245.3,308,429.9,525.1,516.2,570.6
22000,Louisiana,20,"        Electrical equipment, appliance, and component manufacturing",136.9,148.4,149.5,180.9,179,163.4,144.6,151.6,139.4,124,78.5,95.9
22000,Louisiana,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",259.6,395.1,268.9,73.2,72.5,61.7,63.2,75.3,74.1,70.9,62.4,63.3
22000,Louisiana,22,        Other transportation equipment manufacturing,1850.2,1528.7,1321.1,1271.9,1312,1218.2,1022.1,894.1,831.2,971.4,771.9,920.1
22000,Louisiana,23,        Furniture and related product manufacturing,65.5,62.6,57.9,64.5,62.7,65.4,59.8,59.3,56.3,45.8,56.9,59
22000,Louisiana,24,        Miscellaneous manufacturing,271.4,268.2,321.5,253.5,282.1,270.8,279.5,292.4,336.1,346.1,317.9,374.9
22000,Louisiana,26,        Food and beverage and tobacco product manufacturing,2447.7,2202.9,2654.2,2467.7,1858.5,2137.3,2016.6,2090.3,1766,1869.3,1969.3,2131.1
22000,Louisiana,27,        Textile mills and textile product mills,59.7,57.7,82,92.2,76.3,80.7,86.9,82.9,86,79,73.8,75.2
22000,Louisiana,28,"        Apparel, leather, and allied product manufacturing",17.4,18.8,22.4,24.4,26.5,20.8,17.3,16.8,17.6,16.2,12.9,17.2
22000,Louisiana,29,        Paper manufacturing,1698.7,1580,1555.1,1714.9,1773.1,1897.9,1816.4,1561.8,1803.9,1713.8,1859,1805.2
22000,Louisiana,30,        Printing and related support activities,175.9,188.3,208,216.2,220.6,204.4,194.3,217.4,205.1,177.3,141.6,136.2
22000,Louisiana,31,        Petroleum and coal products manufacturing,39731.4,22639.3,21928.5,21600.1,28668.6,27021.6,21628.5,30785.7,28780.8,26019.7,14613.1,11979.7
22000,Louisiana,32,        Chemical manufacturing,16281.2,18854.3,17687.3,12767.9,12390,11301.5,13417.7,12264.1,14029,15679.9,12707.6,12550.2
22000,Louisiana,33,        Plastics and rubber products manufacturing,407.5,454.6,372.5,324.9,402.6,438.8,431.1,489.6,494.3,510,511.9,547.5
23000,Maine,2,  Private industries,46478.3,46297.6,46325.4,45974.9,46676.6,47152.6,47999,49040.4,50720.5,52205.6,52513,56146.4
23000,Maine,12,    Manufacturing,5809.3,5568.7,5446.8,5255.2,5290.6,5052.3,5303.2,5663.5,5804.6,6063,6151.6,6630.5
23000,Maine,14,        Wood product manufacturing,310.1,346.3,310.1,311.4,289.3,256.1,301.2,316.4,327.2,240.6,312,291.7
23000,Maine,15,        Nonmetallic mineral product manufacturing,92.1,90.1,89.6,89.7,89,98.9,106.6,126.5,116.3,105.3,112.4,111.8
23000,Maine,16,        Primary metal manufacturing,21.1,21.7,25,27.2,21.4,30.8,34.5,23.1,22.8,29.3,38.7,35.8
23000,Maine,17,        Fabricated metal product manufacturing,573.1,526,553.9,475,506.2,487.3,467,425,477.9,492.9,467.3,479.3
23000,Maine,18,        Machinery manufacturing,203.4,234.9,180.8,206.5,205.8,181.9,192,188.4,210.8,242.5,217.6,224.9
23000,Maine,19,        Computer and electronic product manufacturing,454.5,483.9,303.1,574.5,517.4,482.9,440,453.9,619,623.1,630.6,623.1
23000,Maine,20,"        Electrical equipment, appliance, and component manufacturing",37.3,31.8,29.4,32.9,32.9,36.4,32.3,33.4,33.2,36.8,41.6,45.8
23000,Maine,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",23.6,21.8,27,31,31.2,26.4,76.8,89.6,89.9,90.7,92.6,117.7
23000,Maine,22,        Other transportation equipment manufacturing,867.8,841,786.6,759.4,790.1,851.7,879.3,955.3,955.1,978.4,754.6,988.3
23000,Maine,23,        Furniture and related product manufacturing,49.9,55.6,59.1,67.1,81.1,89.8,84,81.6,68.7,69.5,65.8,73.7
23000,Maine,24,        Miscellaneous manufacturing,151.2,119,134.9,112.1,138.3,129.2,151.9,159.4,187.3,181.8,154.3,250.6
23000,Maine,26,        Food and beverage and tobacco product manufacturing,818,806.3,852.5,708.8,712.9,667,645.6,681.6,750.7,903.7,985.5,1086.9
23000,Maine,27,        Textile mills and textile product mills,74.8,61.7,74.1,86,93.2,101.7,109.7,121.2,94.3,100.6,96.9,101.2
23000,Maine,28,"        Apparel, leather, and allied product manufacturing",132.2,111.1,148.6,128.5,98.4,101.2,98.8,113.9,95.4,86.3,48.1,62.2
23000,Maine,29,        Paper manufacturing,933.6,893.7,877.4,853.7,778.5,696.9,690.1,669.4,701.5,700.5,771.9,749.2
23000,Maine,30,        Printing and related support activities,84.1,86.3,101.6,94.7,97.9,97.4,101.9,97.5,138.8,92.8,83.5,91.4
23000,Maine,31,        Petroleum and coal products manufacturing,229.4,135,104.2,85.3,166.5,187.9,179.9,160,129.1,156.7,174.9,212
23000,Maine,32,        Chemical manufacturing,529.2,460.5,567.4,416.2,457,344.6,488.5,715.5,582.1,714.4,895.4,907.5
23000,Maine,33,        Plastics and rubber products manufacturing,245.1,236.4,221.5,198.3,205.3,221.5,236.2,234.1,210.2,247.5,218.7,226
24000,Maryland,2,  Private industries,256998.6,262204.8,262556,264324,269146.3,277125.3,288200.1,293297.3,295418.7,295294.3,277885.7,293479.4
24000,Maryland,12,    Manufacturing,20688.3,20304.1,18204.7,19268,19073.8,19053.6,20375.1,20822.5,21599.2,22669,22714.3,23230
24000,Maryland,14,        Wood product manufacturing,160.9,202.2,148.4,141.5,149,164,179.5,210.4,215.7,239.1,262.7,208.8
24000,Maryland,15,        Nonmetallic mineral product manufacturing,344.2,380.9,411.1,514.2,567.7,552.6,530.8,531,567.6,598.5,563,573.2
24000,Maryland,16,        Primary metal manufacturing,392.3,399,178.4,65.8,94.4,121.8,166.8,166.7,123.6,160.8,175.2,143.1
24000,Maryland,17,        Fabricated metal product manufacturing,909.6,807,793.4,760.6,777.7,737.6,740.7,827.4,829.1,868.8,790.5,877.2
24000,Maryland,18,        Machinery manufacturing,786.1,910.8,773,740.7,729.3,734.7,987.6,1087.8,1131.4,840.5,757.6,890.9
24000,Maryland,19,        Computer and electronic product manufacturing,4199.2,4419.7,4107.2,4451.2,4466,4526.5,4788,5361.6,6535.7,7503.8,7057.1,6903.7
24000,Maryland,20,"        Electrical equipment, appliance, and component manufacturing",186.7,159.8,161.1,187.6,159.8,207.3,210,201.4,206.2,196.8,193.9,201.5
24000,Maryland,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",103.7,140.4,138.2,183.1,144.4,139.3,148.3,120.4,109.3,107.4,70,80.5
24000,Maryland,22,        Other transportation equipment manufacturing,1064.9,1157.4,953.3,846.5,601.9,642.8,778.9,621.9,811,716.2,685,787.8
24000,Maryland,23,        Furniture and related product manufacturing,197.7,214.8,227.2,267.6,281.5,304,338.3,357.8,393.3,316.3,299.3,258.7
24000,Maryland,24,        Miscellaneous manufacturing,440.2,483.2,535.9,561.8,728.7,712.8,873.6,877.4,878.3,969.5,1001.4,1117.8
24000,Maryland,26,        Food and beverage and tobacco product manufacturing,3249.4,2871.1,2882.6,2967.5,3163.1,2588.3,2389.9,2417.2,2573.3,2659.5,2764.5,2945
24000,Maryland,27,        Textile mills and textile product mills,171.3,156,156.6,125.5,114.2,114.3,118.1,114.8,99,90.3,86.1,96.7
24000,Maryland,28,"        Apparel, leather, and allied product manufacturing",83.7,97.8,103.7,108.8,114.1,96.9,85.9,96.3,76.7,55,45.5,63.3
24000,Maryland,29,        Paper manufacturing,326.5,283.9,236.1,225.1,209.1,244.3,235.2,218.1,234.8,207,174.1,166.5
24000,Maryland,30,        Printing and related support activities,619.2,621.3,719.2,727.8,663.2,575.5,622.3,621.6,679.9,629.2,620.2,636.1
24000,Maryland,31,        Petroleum and coal products manufacturing,472.6,366.2,446.3,646.8,557.5,611.6,785.5,964.1,1065.2,1139.3,1096.6,1188.3
24000,Maryland,32,        Chemical manufacturing,6185.7,5738.9,4254.3,4776.5,4712.5,5094.1,5579.4,5363.5,4654.9,5092.2,5882.9,6005.6
24000,Maryland,33,        Plastics and rubber products manufacturing,866.4,886.7,978.7,978.8,834.5,914.3,920.3,931.3,935,955.3,704.7,592.6
25000,Massachusetts,2,  Private industries,378853.7,385414.6,396203.9,398004.3,404479.2,420680.3,428432.1,435341.5,453351,466019.4,453275.9,486246.6
25000,Massachusetts,12,    Manufacturing,45868.5,46217,46677.4,46205.3,48238,49447.4,48611.5,48343.1,51768.9,50603.7,49201.6,51577.2
25000,Massachusetts,14,        Wood product manufacturing,123.8,151.1,153.9,144.4,143.1,148.1,163.8,167.3,138.1,168.1,155.6,155.2
25000,Massachusetts,15,        Nonmetallic mineral product manufacturing,658.6,691.8,837.9,920,718.4,719.1,706.9,656.6,658,648.1,660.6,678.2
25000,Massachusetts,16,        Primary metal manufacturing,494.1,491.8,496.2,440.4,468.2,428.2,517.5,479.1,407.5,515.9,654.3,605.3
25000,Massachusetts,17,        Fabricated metal product manufacturing,4704.6,4744.9,4883.3,4669.3,4663.6,4706,4566,4432.4,3842.7,3762.2,3614.6,3914.7
25000,Massachusetts,18,        Machinery manufacturing,2257,2877.7,2205.8,2125.2,1844.1,1844.7,1808.8,2036.3,2359,2282.2,2299.6,2687.8
25000,Massachusetts,19,        Computer and electronic product manufacturing,15221.1,16084.7,16350.2,16103.6,16643.6,16858.9,17236.2,17517.5,19718.4,18315.2,16957.4,17760.5
25000,Massachusetts,20,"        Electrical equipment, appliance, and component manufacturing",1412,1353.7,1170.5,1364.6,1264.4,1467.7,1284.1,1421.8,1500.1,1357.6,1175,1296.3
25000,Massachusetts,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",103.6,154.5,160,164.5,186.7,193.3,198.1,198.7,133.9,119.9,77.9,82.2
25000,Massachusetts,22,        Other transportation equipment manufacturing,1807.4,1828.5,2064.2,1441.3,1552.7,1530.1,1809,1853.4,1762.7,1825,1870.8,1800.4
25000,Massachusetts,23,        Furniture and related product manufacturing,329,327.9,299.4,338.5,330.9,329,329.5,364.4,326.7,343.6,279.9,300
25000,Massachusetts,24,        Miscellaneous manufacturing,3784.5,3506.4,3783,3386.7,3644.4,4293.4,4559.4,4112.5,4070.7,4053.7,3842.8,4156.1
25000,Massachusetts,26,        Food and beverage and tobacco product manufacturing,2590.8,2337.2,2239.4,2357.1,2708.4,2741.2,2433.8,2553.4,2645.4,2866.8,2680.5,2977.6
25000,Massachusetts,27,        Textile mills and textile product mills,414.4,334.3,443,454.8,408.1,408.4,420.5,404,396.9,321,302.6,319
25000,Massachusetts,28,"        Apparel, leather, and allied product manufacturing",270.6,292.4,280.4,271.2,295.3,298,326.5,349.5,396.1,356.6,258.4,304.3
25000,Massachusetts,29,        Paper manufacturing,931.5,736.3,727.6,757.8,767.9,787.3,743.1,736.6,955.2,833.2,888.2,911.3
25000,Massachusetts,30,        Printing and related support activities,1240.3,1336.8,1248.9,1222.8,1183.2,1287.4,1197.3,1178.2,1212.5,1142.5,1112.3,990.2
25000,Massachusetts,31,        Petroleum and coal products manufacturing,396,272.9,259.6,293.1,484.9,500,683.9,671,417.6,553.7,732.9,852.9
25000,Massachusetts,32,        Chemical manufacturing,7781.3,7360.2,7670,8349,9680.2,9522.8,8406.1,8177.5,9737.3,9953.2,10462.6,10656.9
25000,Massachusetts,33,        Plastics and rubber products manufacturing,1475,1345.2,1404.1,1400.4,1276.5,1418.3,1506.2,1347.3,1375.2,1315.1,1230.3,1204.5
26000,Michigan,2,  Private industries,352366.4,364982.6,374086.7,381298.4,388030.7,397214.4,406288.2,411121.4,420693.5,420585,402526.5,436190.4
26000,Michigan,12,    Manufacturing,68782.6,75706.3,78323.9,83285.6,83025.6,82660.1,84162.7,85831.2,88145.7,86510.4,81727.5,95452.6
26000,Michigan,14,        Wood product manufacturing,511.7,563.2,571,610.9,574.7,616.7,710.3,687.5,640.2,778.6,655.1,696.6
26000,Michigan,15,        Nonmetallic mineral product manufacturing,1677.5,1621.7,1353.9,1366.3,1385.4,1493.4,1313.8,1328.7,1415.3,1703.2,1600.4,1657.1
26000,Michigan,16,        Primary metal manufacturing,2785.6,3097.1,3986.4,4090.7,4096.4,4123.1,3936,2825.7,2946,3566.9,3327.6,2927.8
26000,Michigan,17,        Fabricated metal product manufacturing,6141.3,6837.7,7016.3,6903.5,7197.8,7109.2,6933,7244.6,7114.5,6960.5,5759.9,6542
26000,Michigan,18,        Machinery manufacturing,5634.7,6826.9,6601.2,7756.7,7684.2,7812.7,7094,7444.4,7683.9,7124.8,6878.8,7880.5
26000,Michigan,19,        Computer and electronic product manufacturing,1922.6,2111.3,1734.9,2060.6,2142.3,2174.6,2318.6,2765.4,3215.9,3235,3109.8,3277.4
26000,Michigan,20,"        Electrical equipment, appliance, and component manufacturing",2236.6,2107.7,2043.8,2256.6,2152.8,2593.7,2481.6,2486.5,2282.7,2252.7,2159.4,2466.3
26000,Michigan,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",25261.5,29408.7,32360,34747.3,33757.8,31838,33535.6,33514,34274.9,32033,29765.6,40314.8
26000,Michigan,22,        Other transportation equipment manufacturing,602.6,670.5,678.1,698.1,782.6,957.5,1001.3,904.8,990.3,1100.2,890.1,1173.9
26000,Michigan,23,        Furniture and related product manufacturing,1777.1,2182,2439.1,2023.1,2184.1,2233.3,2175,2126.8,2251.2,2208.7,1909.1,1797.7
26000,Michigan,24,        Miscellaneous manufacturing,2358.4,2462.2,2412.4,2425.2,2756.3,2579.4,3012.2,3570,4193.1,4121.4,3873.4,4465.8
26000,Michigan,26,        Food and beverage and tobacco product manufacturing,6210.5,5812.3,4778.4,4872,4749.5,4788.3,4916.1,4899.1,4787.1,4992.4,5054.2,5438.7
26000,Michigan,27,        Textile mills and textile product mills,156.1,182.4,194.2,198.7,245.5,245.9,268.7,190.3,206.2,189.9,177.5,186.8
26000,Michigan,28,"        Apparel, leather, and allied product manufacturing",114,132.1,152.8,153.7,185,235.8,178.3,151.7,157.9,164.9,150.1,214.6
26000,Michigan,29,        Paper manufacturing,1342,1136.3,1313.3,1434.9,1302.4,1269.8,1307.3,1357.1,1446.6,1514.5,1588.2,1627.8
26000,Michigan,30,        Printing and related support activities,975.9,1037,1086.1,1088,1110.5,1144.1,1258.2,1255.7,1348,1144.2,878.6,930.8
26000,Michigan,31,        Petroleum and coal products manufacturing,872.6,1406.2,1207.5,2053.5,2327.1,2224.7,1596.9,1939.5,1824.4,1951,1893.4,2236.2
26000,Michigan,32,        Chemical manufacturing,5295,5159.9,4985.1,5331.9,4877,5590.4,5935.5,6816.9,7133.4,7511.1,8403.4,8319.7
26000,Michigan,33,        Plastics and rubber products manufacturing,2950.7,3017,3409.5,3261.4,3658.9,3845.2,4006.8,4037.5,3959.7,3790.4,3470.9,3565.4
27000,Minnesota,2,  Private industries,256176.5,263600.9,268329.7,275516,284330.4,288712.2,293778.9,297366.7,306433.3,309000,297416,315688.5
27000,Minnesota,12,    Manufacturing,40403.6,42480,42511,44212.9,47259.7,47248.7,47390.3,46873.3,49070.5,48084.8,45523.9,49156.5
27000,Minnesota,14,        Wood product manufacturing,988.2,1055.2,991.6,977.5,776.5,872.8,949.3,1037.7,952.3,988,963.9,1018.2
27000,Minnesota,15,        Nonmetallic mineral product manufacturing,826.7,813.4,963.9,1039.3,935.3,889,988.9,962.5,992.4,1012.9,908.9,926.4
27000,Minnesota,16,        Primary metal manufacturing,461.6,534.9,638.4,725.1,742,796.3,904.7,812.6,844.1,960.4,1002.1,821.6
27000,Minnesota,17,        Fabricated metal product manufacturing,3926.4,3938.9,4064,3986.3,3998,3801.5,3779.1,4075.6,4140.3,4157.5,3923.6,4496.7
27000,Minnesota,18,        Machinery manufacturing,3149.1,3480.5,3260.6,3711.4,3916.1,3733.8,3799.1,4430.1,4551.9,4198,3819.6,4429
27000,Minnesota,19,        Computer and electronic product manufacturing,6823.6,7423,7700,8020.5,9354.1,10417.8,9935,8968.7,9703.5,9918.3,9325.7,9573.7
27000,Minnesota,20,"        Electrical equipment, appliance, and component manufacturing",1172.7,1227.1,1300.4,1532.9,1433.8,1387.8,1335.7,1367,1404.6,1211.3,1059.4,1126.8
27000,Minnesota,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",552.2,725.8,633.7,633.7,720.5,679.1,676.6,668.2,745.6,855.6,738,966.6
27000,Minnesota,22,        Other transportation equipment manufacturing,1120.6,1345.7,1457.1,1839.5,1734.3,1814.4,1532.2,1304.8,1042,1105.5,1215.4,1434.9
27000,Minnesota,23,        Furniture and related product manufacturing,557.4,554.1,661.4,702,682.7,813.7,793.3,821.3,794.4,801.5,797.4,892.9
27000,Minnesota,24,        Miscellaneous manufacturing,4093.6,4055.7,3966.7,4517,4791.5,4524.6,4857.1,4843.9,4887.2,4884,4602.3,5085
27000,Minnesota,26,        Food and beverage and tobacco product manufacturing,4839.6,4766,4545.6,4528.6,4810.3,5125.1,5222.2,4706.6,5019.1,5377.4,5256.5,5560.6
27000,Minnesota,27,        Textile mills and textile product mills,139.2,117.6,141.2,138.7,226.1,338.8,353.6,159.9,155.3,143.8,133.4,141.9
27000,Minnesota,28,"        Apparel, leather, and allied product manufacturing",80.8,93.9,112,127.8,128.2,115.1,99.1,96.1,117.8,116.9,80.3,108.7
27000,Minnesota,29,        Paper manufacturing,1847.3,1761.1,1624.4,1361.1,1340.7,1448.9,1504.9,1440,1478,1396.6,1555,1485.3
27000,Minnesota,30,        Printing and related support activities,1832.6,1950.3,1953.7,2041.6,2055.7,2036.1,2048.5,2200.6,2355.8,2196,1812.3,1841.7
27000,Minnesota,31,        Petroleum and coal products manufacturing,3765.6,4560.3,4951.9,4673.2,5763.1,4625.8,4558.6,4765.2,5635.9,4155.6,3268.7,3823.4
27000,Minnesota,32,        Chemical manufacturing,2862.7,2850.5,2176.6,2289.1,2709.9,2290.8,2450.3,2526.9,2712,2715.7,2825.4,3010.3
27000,Minnesota,33,        Plastics and rubber products manufacturing,1283.2,1240.6,1367.7,1340.8,1349.5,1547.5,1508,1516,1655.3,1615,1640.9,1741.8
28000,Mississippi,2,  Private industries,80742.3,80876.8,83031.9,83121,83140.3,83411.4,83896.6,83859.6,83898.8,83889.9,83925.1,87885.6
28000,Mississippi,12,    Manufacturing,15410.1,15339.6,16473.3,15154.2,15767.6,15695.4,16044.5,16265.6,15880.9,15980.7,15898.1,17459.5
28000,Mississippi,14,        Wood product manufacturing,633.3,718.4,685.6,767.3,685.9,739.7,837.5,687.4,674.3,583.7,700.7,691.3
28000,Mississippi,15,        Nonmetallic mineral product manufacturing,284.4,288.5,325.3,312.7,359.6,299.8,315.2,280,228.8,328.7,307.2,317.2
28000,Mississippi,16,        Primary metal manufacturing,543.6,668.4,579.9,515.9,560.4,689.5,801.6,741.1,725.3,836.2,1149.2,827.5
28000,Mississippi,17,        Fabricated metal product manufacturing,738.6,783,728.9,757.4,748.3,706.3,764.6,752.3,714.5,734.6,693.3,756.9
28000,Mississippi,18,        Machinery manufacturing,1859.9,1621.6,1578.2,1499.6,1171.4,1233.9,1133,1198,1350.6,1376.9,1302.3,1611.5
28000,Mississippi,19,        Computer and electronic product manufacturing,272.4,232,234.2,190.4,237,147.6,143.2,151.4,157.6,168.2,174.3,179
28000,Mississippi,20,"        Electrical equipment, appliance, and component manufacturing",591.1,689.7,674.9,716.8,784.9,810.7,784.7,878.9,788.2,699.2,591.4,608
28000,Mississippi,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",750.9,1197.8,1320.8,1432.1,1535.1,1559.7,1714.1,1744.5,1675.8,1803.8,1656.3,2253.5
28000,Mississippi,22,        Other transportation equipment manufacturing,1390,922.7,1028.8,1192.4,1247.2,1190.3,1311.7,1266.3,1323.6,1246.6,1394.8,1442.3
28000,Mississippi,23,        Furniture and related product manufacturing,958.3,827.6,817.5,860.9,925.5,1013,982.9,832.2,976.6,945.4,849.7,929.9
28000,Mississippi,24,        Miscellaneous manufacturing,295.3,358,256.4,224.2,216.8,183.5,175.6,191.7,211.4,178.1,193.5,229.1
28000,Mississippi,26,        Food and beverage and tobacco product manufacturing,1431.9,1290,1401.7,1641.3,1534.9,1550.1,1411.6,1475,1347.7,1514.8,1575.1,1698.9
28000,Mississippi,27,        Textile mills and textile product mills,261.5,263.2,305,358.2,318.2,303,326.9,330.2,308.9,306.2,328.4,329.7
28000,Mississippi,28,"        Apparel, leather, and allied product manufacturing",59.4,50.8,55.1,55.6,58.1,66.9,84.5,85.4,84.9,82.5,72,89.8
28000,Mississippi,29,        Paper manufacturing,709.4,656.1,704.4,607.2,614.3,653.4,585.5,582,653.8,596.4,658.8,635.2
28000,Mississippi,30,        Printing and related support activities,207,179.3,137.3,141.3,139.5,189,181.9,137.7,139.5,136.1,131.3,137.7
28000,Mississippi,31,        Petroleum and coal products manufacturing,1861,2109,3414.1,1157.8,2403.6,2460.6,2954.7,3652.7,3294.9,3591.9,3601.9,4431.2
28000,Mississippi,32,        Chemical manufacturing,1554.9,1580.1,1458.8,1767.7,1555.4,1076.5,1116.9,1139.9,1097.9,805.7,767.8,751.3
28000,Mississippi,33,        Plastics and rubber products manufacturing,922.8,865.4,766.4,786,761.9,949.8,750,804.1,677.7,744.5,539.7,571.9
29000,Missouri,2,  Private industries,236691,235000.3,238401.3,241608.3,243449.7,246578.9,246709.6,248627,252058.8,258334.2,250787.7,264080
29000,Missouri,12,    Manufacturing,33631.4,32562,34955.5,34926.7,35089.6,36076.4,33642.8,33761.5,33144.7,35038.8,33835.6,36434.5
29000,Missouri,14,        Wood product manufacturing,360.7,461,473,442.1,368.1,458.7,475.5,447.1,327.4,467.7,447.7,451.7
29000,Missouri,15,        Nonmetallic mineral product manufacturing,699.2,725.6,777.7,703.9,667.6,703.3,693.8,937.8,1042.3,1006.5,1034.2,1050.2
29000,Missouri,16,        Primary metal manufacturing,665.3,879.4,1020.3,1068.3,903.7,971.5,975.4,890.5,768.5,977.2,1148.7,1101.3
29000,Missouri,17,        Fabricated metal product manufacturing,2593.7,2604.2,2932.8,2998.4,2385,2415.6,2510.1,2678.7,2672,2647,2619.1,2930.2
29000,Missouri,18,        Machinery manufacturing,2393.9,2656.8,2506.7,2273.9,2427.2,2265,2353.4,2524.5,2378.9,2395.5,2240.6,2625.1
29000,Missouri,19,        Computer and electronic product manufacturing,923.4,1098.7,1329.9,1131.6,1881.2,2261.7,2232.2,1727.3,1910.4,2307.3,2239.8,2331.1
